Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712795194.3,0,0,38.5,2.0,4.0,4.0,32.438203125,33.25463369995939,1005.1057680701275,68.02802170440414,218167.0
1712795196.31,0,0,38.5,1.5,3.5,3.5,32.39376953125,33.36682907194451,1005.1045179595395,68.0384979720421,217666.0
1712795198.29,0,0,43.5,1.5,3.5,3.5,32.340839843750004,33.37587247279145,1005.1022617650233,68.05740551339863,219184.5
1712795200.3,0,0,49.0,1.0,3.0,3.0,32.340839843750004,33.37587247279145,1005.1022617650233,68.05740551339863,219184.5
1712795202.3,0,0,46.0,1.0,3.0,3.0,32.28830078125,33.40770102083288,1005.103242863043,68.0491836332364,219622.5
1712795204.36,0,0,40.0,1.0,3.0,3.0,32.24357421875,33.49719306290821,1005.0988753743936,68.08578448492966,217664.0
1712795206.27,0,0,40.0,1.0,3.0,3.0,32.20138671875,33.76926755810311,1005.1004266920133,68.07278399489925,217232.5
1712795208.29,0,0,43.0,1.0,3.0,3.0,32.159785156249995,34.16748179175014,1005.097728654318,68.09539436074908,214964.5
1712795210.32,0,0,53.5,1.5,3.0,3.0,32.11701171875,34.48062264329814,1005.0878808076405,68.17792279864739,216162.0
1712795212.3,0,0,52.0,1.5,3.0,3.0,32.0829296875,34.50010255147388,1005.0906385668734,68.15481173119886,216874.5
1712795214.3,0,0,52.0,2.0,3.0,3.0,32.040058593750004,34.38135426584251,1005.0962378563504,68.10788774554956,219329.0
1712795216.3,0,0,41.5,2.0,3.0,3.0,31.98771484375,34.22747582500397,1005.1035451401455,68.04665046315418,221692.5
1712795218.32,0,0,38.5,2.0,3.0,3.0,31.939765625,34.06849896178571,1005.0877234195609,68.17924177902182,222140.5
1712795220.29,0,0,39.5,2.0,3.0,3.0,31.887324218750003,34.074715939548895,1005.0861681908905,68.19227521122761,221249.5
1712795222.32,0,0,48.0,2.0,3.0,3.0,31.83361328125,34.217849931256595,1005.0720931329402,68.31023048279023,223118.5
1712795224.28,0,0,48.0,2.0,3.0,3.0,31.787617187499997,34.393318485579194,1005.065542526884,68.3651279053997,220800.5
1712795226.33,0,0,45.0,2.0,3.0,3.0,31.742109375,34.68066797400924,1005.0762719663187,68.27520987948648,220652.0
1712795228.3,0,0,39.0,2.0,3.0,3.0,31.692011718750003,34.90204992388321,1005.0776752514049,68.26344965098596,222067.0
1712795230.33,0,0,52.5,2.0,3.0,3.0,31.6520703125,34.96972723201119,1005.0758928602205,68.2783869091835,222515.5
1712795232.29,0,0,52.5,2.0,3.0,3.0,31.612421875,34.934164812017116,1005.0702506446968,68.32567141928723,224872.0
1712795234.32,0,0,42.0,2.0,3.0,3.0,31.57296875,34.746739135796574,1005.0701284074094,68.32669582907829,224717.0
1712795236.3,0,0,39.0,2.0,3.0,3.0,31.54396484375,34.61495934633366,1005.0699160430036,68.32847556412075,223955.5
1712795238.32,0,0,39.0,2.0,3.0,3.0,31.51583984375,34.79543046395844,1005.0702845533824,68.32538724710224,223953.5
1712795240.29,0,0,47.0,2.0,3.0,3.0,31.49005859375,35.0136027623608,1005.0736543322821,68.29714684125204,223572.5
1712795242.32,0,0,47.0,2.0,3.0,3.0,31.46828125,35.07166006737927,1005.073230009516,68.30070289201039,222898.0
1712795244.3,0,0,46.5,2.0,3.0,3.0,31.44611328125,35.08950854766155,1005.0712911847188,68.31695123406914,223572.5
1712795246.32,0,0,47.5,2.0,3.0,3.0,31.42560546875,35.19079962080454,1005.0694917874985,68.33203102884474,223347.0
1712795248.32,0,0,42.5,2.0,3.0,3.0,31.402265625,35.39823399073118,1005.0673468057118,68.35000711675933,223194.0
1712795250.3,0,0,44.5,2.0,3.0,3.0,31.402265625,35.39823399073118,1005.0673468057118,68.35000711675933,223194.0
1712795252.28,0,0,44.5,2.0,3.0,3.0,31.3774609375,35.5510654599827,1005.073183437478,68.30109319946055,222666.0
1712795254.38,0,0,39.5,2.0,3.0,3.0,31.356171875,35.67271041228877,1005.0848258343651,68.20352469756472,222142.5
1712795256.3,0,0,47.0,2.0,3.0,3.0,31.3221875,35.798897009980564,1005.0876250767923,68.18006596462095,223877.5
1712795258.32,0,0,45.5,2.0,3.0,3.0,31.28595703125,35.78364320398992,1005.078905377373,68.25314072815951,223876.5
1712795260.3,0,0,46.5,2.0,3.0,3.0,31.2583203125,35.6166052787643,1005.0791806395193,68.25083381860895,227200.5
1712795262.3,0,0,46.5,2.0,3.0,3.0,31.2239453125,35.414566911725444,1005.0665835819054,68.35640347598437,227354.0
1712795264.3,0,0,44.5,2.0,3.0,3.0,31.19025390625,35.2616954052061,1005.0637797452353,68.3799009720988,228460.5
1712795266.32,0,0,46.0,2.0,4.0,4.0,31.15841796875,35.16658254655816,1005.0640377494915,68.37773875071528,229333.5
1712795268.3,0,0,39.5,2.0,4.0,4.0,31.12814453125,35.1175986443872,1005.0634068064695,68.38302640093475,229173.5
1712795270.31,0,0,39.5,1.0,3.0,3.0,31.099726562500003,35.16351173022473,1005.0597719688067,68.41348839228498,228620.0
1712795272.3,0,0,49.0,1.0,3.0,3.0,31.07365234375,35.2900708072296,1005.0678071756704,68.3461489441904,228777.0
1712795274.33,0,0,36.5,1.5,3.5,3.5,31.0473828125,35.290275874521484,1005.0642503114439,68.37595736617264,229173.0
1712795276.29,0,0,41.0,1.5,3.5,3.5,31.0188671875,35.27302341573616,1005.0630437186487,68.38606927754383,229253.0
1712795278.32,0,0,44.5,2.0,4.0,4.0,30.98390625,35.28096532794093,1005.0693758512575,68.33300263997583,229973.0
1712795280.29,0,0,44.5,2.0,4.0,4.0,30.95509765625,35.19192747836529,1005.0720090793193,68.3109348795672,231022.0
1712795282.32,0,0,37.5,2.0,3.5,4.5,30.93087890625,35.10340565194555,1005.073561803022,68.29792228124751,231835.0
1712795284.3,0,0,46.5,2.0,3.5,4.5,30.904804687499997,35.13232557418534,1005.0807081725578,68.238032423323,231184.0
1712795286.33,0,0,50.5,2.0,3.0,5.0,30.876875,35.21270789427504,1005.0934468652529,68.13127719691656,232819.0
1712795288.3,0,0,46.5,2.0,3.0,5.0,30.84708984375,35.23839407567159,1005.0961827657939,68.1083494728008,232571.5
1712795290.33,0,0,46.5,1.0,2.0,4.0,30.821796875,35.27315029885788,1005.0968128310565,68.10306931059773,232408.0
1712795292.29,0,0,40.0,1.0,2.0,4.0,30.79376953125,35.31337570219848,1005.0920524261513,68.14296312489171,233233.5
1712795294.32,0,0,44.5,1.0,2.0,4.0,30.76837890625,35.259129803634806,1005.0951135282296,68.11731004356167,233646.0
1712795296.3,0,0,33.5,1.0,2.0,4.0,30.74591796875,35.35160248428623,1005.0969527592204,68.10189661203506,232408.0
1712795298.34,0,0,48.5,1.0,2.0,4.0,30.726875,35.5335651082451,1005.0940475618659,68.12624315190692,231673.0
1712795300.24,0,0,48.5,1.0,2.0,4.0,30.726875,35.5335651082451,1005.0940475618659,68.12624315190692,231673.0
1712795302.32,0,0,38.0,1.5,2.5,4.5,30.705097656249997,35.721211275572074,1005.0944144736114,68.12316829453363,229978.0
1712795304.3,0,0,49.0,1.5,2.5,4.5,30.69201171875,35.984908040823804,1005.0961603400149,68.10853734435001,229094.0
1712795306.32,0,0,34.0,2.0,3.5,5.0,30.68556640625,36.25838167788196,1005.0915647594834,68.1470499486021,229173.5
1712795308.27,0,0,34.0,2.0,3.5,5.0,30.68078125,36.46016962505667,1005.0897143940286,68.16255666904144,228623.5
1712795310.32,0,0,42.0,2.0,4.0,5.0,30.67638671875,36.49730694055688,1005.093706515123,68.12910122932661,230133.5
1712795312.3,0,0,42.0,2.0,4.0,5.0,30.67287109375,36.424648064082284,1005.0939553985695,68.12701550380078,230136.5
1712795314.32,0,0,44.5,3.0,4.0,6.0,30.6676953125,36.36629848205004,1005.0862623393625,68.19148625408027,229015.0
1712795316.29,0,0,44.0,3.0,4.0,6.0,30.667109375,36.25934635127355,1005.069703926126,68.33025320780749,230456.0
1712795318.3,0,0,44.0,1.5,3.0,4.5,30.67267578125,36.10115450435253,1005.0728463042377,68.30391853930146,230456.0
1712795320.3,0,0,38.5,1.5,3.0,4.5,30.68224609375,35.99253706720079,1005.0765469495085,68.27290535019313,230618.0
1712795322.32,0,0,49.5,1.5,3.5,4.5,30.69103515625,36.06842634272985,1005.0737587610607,68.2962716774357,229893.0
1712795324.3,0,0,55.5,1.5,3.5,4.5,30.69669921875,36.12960032834066,1005.0753299342855,68.28310449509954,230137.5
1712795326.32,0,0,55.5,2.0,3.0,5.0,30.70392578125,36.10437548621954,1005.0794847608092,68.24828522149895,229254.0
