Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1707954058.9725542,0,4,23.6356640625,1004.9690486712149,44.71538767961317,69.17382967597007,173988
1707954059.983986,0,4,23.6356640625,1004.9742061408023,44.69701505920363,69.13060404002421,174160
1707954060.995836,0,4,23.6356640625,1004.9845210829709,44.69701505920363,69.04415328189536,174505
1707954062.007154,0,3,23.63546875,1004.9859191327116,44.684745064853615,69.03243611589221,173645
1707954063.017781,0,3,23.6341015625,1004.9922671468546,44.690709809068636,68.97923307079535,175025
1707954064.0290077,0,3,23.6344921875,1004.9860327490406,44.69687893094597,69.03148388898688,175548
1707954065.0398562,1,6,23.63546875,1004.9945149187462,44.684745064853615,68.9603944399206,175548
1707954066.0506518,1,6,23.6356640625,1004.9913977133011,44.69701505920363,68.98651982369218,175373
1707954067.0623271,1,6,23.63625,1004.9940802008634,44.684835798119906,68.96403781840165,174332
1707954068.0741456,1,5,23.6376171875,1005.0049237892348,44.678871233754585,68.87315788806897,175199
1707954069.085039,1,5,23.6372265625,1004.9991240756658,44.684949215738506,68.92176509041964,175548
1707954070.0959895,1,5,23.636640625,1005.0033182253195,44.6910047226066,68.88661404195085,176780
1707954071.1068451,1,7,23.63625,1004.9992376799854,44.684835798119906,68.92081297429502,176603
1707954072.117642,1,7,23.636640625,1004.9998799031825,44.6910047226066,68.9154305128151,176780
1707954073.1284528,1,7,23.63625,1005.0009568399146,44.684835798119906,68.90640473097847,177492
1707954074.14044,1,8,23.636640625,1004.9964415814892,44.67263471137628,68.94424705978236,177671
1707954075.1525578,1,8,23.6372265625,1005.0060007264431,44.678825871295665,68.86413213892172,178210
1707954076.1641846,1,8,23.6380078125,1005.0107235104201,44.67891659639763,68.82455084900776,178753
1707954077.1759775,1,8,23.6387890625,1005.0016929659585,44.672884178650264,68.90023528014726,178030
1707954078.1880858,1,8,23.6391796875,1005.0006160209828,44.6606839014416,68.90926112571394,177492
1707954079.200219,1,8,23.6387890625,1004.9930971333044,44.660638552979165,68.97227693020655,179298
